Date.Time,City,State,Shape,Duration,Summary,Posted,Country,pop,lat,long,capital
2013-06-17,Cornwall,ON,Cigar,300.0,UFO sighting june 2013.,2013-07-03,Canada,2287,46.23,-63.22,0
2013-06-17,Cornwall,ON,Cigar,300.0,UFO sighting june 2013.,2013-07-03,Canada,48894,45.03,-74.74,0
2013-06-15,Alliston,ON,Fireball,0.0,"Looked like large ball of fire, moved slowly horizontal, diminished and winked out",2013-07-03,Canada,10353,44.15,-79.87,0
2013-06-15,Mount Albert,ON,Circle,600.0,"Thre bright lights,turned red and streaked off.",2013-07-03,Canada,2797,44.13,-79.32,0
2013-06-15,Kitchener,ON,Sphere,450.0,"Kitchener, ON: 4 Black Orbs w/ Orange Lights; Hovering, Interacting, Moving as a unit, no sound, flew straight up",2013-07-03,Canada,414309,43.46,-80.5,0
2013-06-12,Windsor,ON,Light,300.0,White light splits in two and fly in opposite directions.,2014-01-30,Canada,281545,42.3,-83.03,0
2013-06-12,Windsor,ON,Light,300.0,White light splits in two and fly in opposite directions.,2014-01-30,Canada,3828,44.98,-64.13,0
2013-06-12,Windsor,ON,Light,300.0,White light splits in two and fly in opposite directions.,2014-01-30,Canada,5428,45.58,-72.0,0
2013-06-07,Brantford,ON,Fireball,120.0,"Me and friend saw 4 orange round shaped, what looked like fireballs in the sky. They hovered for about 2 mins then disappeared behind c",2013-07-14,Canada,87972,43.15,-80.26,0
2013-06-07,Barrie,ON,Sphere,,Two orange shaped spheres moving in formation stopped in mid air the continued on very fast but without a sound!! This is not a joke !!,2013-07-03,Canada,198492,44.38,-79.68,0
2013-06-05,Mississauga,ON,Unknown,2592000.0,White lights in the morning sky over Lake Ontario.,2013-07-03,Canada,713443,43.6,-79.65,0
2013-06-05,Toronto,ON,Cylinder,3600.0,Really really bizarre,2013-07-03,Canada,4670783,43.65,-79.38,0
2013-06-04,Beeton,ON,Formation,,"Beeton, Ontario.",2013-07-03,Canada,4088,44.11,-79.79,0
2013-06-03,Oshawa,ON,Light,300.0,Three Low-Slow Bright White.  Single Lights.,2013-07-03,Canada,251139,43.89,-78.86,0
2013-06-01,Drayton,ON,Light,600.0,"Four orange lights moving steadily across the night sky, no sound,  Flying at approx. 3 km altitude, four witnesses.",2013-06-02,Canada,1626,43.75,-80.67,0
2013-06-01,Sarnia,ON,Fireball,7776000.0,Fireball like object ascending then turned abruptly and hesitates during flight path.,2013-06-02,Canada,84053,42.99,-82.4,0
2013-05-31,Kingston,ON,Fireball,120.0,Orange/red fireball in SE Ontario.,2013-06-02,Canada,115695,44.23,-76.5,0
2013-05-30,Ottawa,ON,Light,120.0,Saw bright yellow light,2013-06-02,Canada,885542,45.42,-75.71,1
2013-05-30,London,ON,Circle,,Flew in straight line then flew upwards from one point.,2013-06-02,Canada,348681,42.97,-81.24,0
2013-05-27,Thunder Bay,ON,Light,90.0,Orange light moving then fading.,2013-06-02,Canada,98237,48.42,-89.28,0
2013-05-20,Oshawa,ON,Sphere,,"Two spherical lights moving together, one in line with the other, at an immense speed.",2013-06-02,Canada,251139,43.89,-78.86,0
2013-05-19,Toronto,ON,Light,1728000.0,2 oranges lights going across the sky at constant speed not an aircraft or fireworks,2013-06-02,Canada,4670783,43.65,-79.38,0
2013-05-18,Beeton,ON,Oval,259200.0,"Large Orange -full moon like flash in North East sky, near Beeton Ontario",2013-06-02,Canada,4088,44.11,-79.79,0
2013-05-04,London,ON,Cylinder,3888000.0,The craft flew faster than anything ive ever sen and made no noise,2013-07-03,Canada,348681,42.97,-81.24,0
2013-05-04,London,ON,Fireball,3888000.0,Red fireball seen over london ontario canada may 4th 2013,2013-07-03,Canada,348681,42.97,-81.24,0
2013-05-03,Kingston,ON,Sphere,300.0,((HOAX??))  Large stationary black sphere noticed then evaporates into thin air.,2014-08-08,Canada,115695,44.23,-76.5,0
2013-04-27,Cobourg,ON,Fireball,300.0,Orange glow traveling silently at high speed in northwesterly direction.,2013-05-15,Canada,18316,43.96,-78.17,0
2013-04-14,Wasaga Beach,ON,Unknown,14400.0,Double rack of lights over Georgian Bay,2013-05-15,Canada,7663,44.53,-79.99,0
2013-03-23,Ottawa,ON,Light,86400.0,Goverment tr3b antigravity eltromagnetic propulsion.,2013-05-15,Canada,885542,45.42,-75.71,1
2013-03-16,Oshawa,ON,Circle,300.0,Four large red circles in night sky,2013-05-15,Canada,251139,43.89,-78.86,0
2013-03-15,North Bay,ON,Fireball,1728000.0,"Orange-Yellow Small Solid Light Appearing from the South East (North Bay, Ontario).",2013-07-03,Canada,49664,46.3,-79.45,0
2013-03-05,Milton,ON,Light,90.0,"5 bright lights in a chevron pattern moving in a south easterly direction just before midnight, then stopped.",2013-05-15,Canada,23771,43.51,-79.89,0
2013-03-05,Guelph,ON,Light,300.0,Large streaking white light.,2013-04-12,Canada,117979,43.56,-80.26,0
2013-02-06,Dunnville,ON,Oval,172800.0,Silver shape shooting across the sky at low altitude,2013-02-18,Canada,6082,42.91,-79.62,0
2013-02-01,Dryden,ON,Other,1200.0,Flashing lights and a curved shape with high speed.,2013-05-15,Canada,7012,49.78,-92.83,0
2013-01-03,Ottawa,ON,Disk,60.0,Disc shaped blue light on top white and red on the bottom.,2013-04-12,Canada,885542,45.42,-75.71,1
2013-01-01,Toronto,ON,Unknown,60.0,White orange red glowing orb moving silently over toronto.,2013-02-04,Canada,4670783,43.65,-79.38,0
2012-12-25,Carleton Place,ON,Circle,864000.0,Multiple orange circles Carleton Place ON December 25.,2013-02-04,Canada,9867,45.13,-76.13,0
2012-12-24,Kanata,ON,Light,600.0,Pulsating glowing red light around a big round bright light,2013-02-04,Canada,100433,45.34,-75.88,0
2012-12-24,North Bay,ON,Light,600.0,Several (12-15) red/orange lights moving erraticly upwards to out of sight.,2013-02-04,Canada,49664,46.3,-79.45,0
2012-12-22,Windsor,ON,Unknown,300.0,Unknown object creating a large zigzag contrail pattern in the sky seen by my friend and I In two different locations.,2013-02-04,Canada,281545,42.3,-83.03,0
2012-12-22,Windsor,ON,Unknown,300.0,Unknown object creating a large zigzag contrail pattern in the sky seen by my friend and I In two different locations.,2013-02-04,Canada,3828,44.98,-64.13,0
2012-12-22,Windsor,ON,Unknown,300.0,Unknown object creating a large zigzag contrail pattern in the sky seen by my friend and I In two different locations.,2013-02-04,Canada,5428,45.58,-72.0,0
2012-12-14,Saint Thomas,ON,Circle,259200.0,Ball of green blue swirling colours falling vertically first then shot horizontally then went out or just disappeared,2012-12-21,Canada,39398,42.78,-81.19,0
2012-12-05,Hamilton,ON,Light,600.0,"Large, bright, colourful ""star-like"" object hovering over Dundas, Ontario.  ((NUFORC Note:  Possibly the star, Sirius?  PD))",2012-12-20,Canada,661942,43.26,-79.85,0
2012-12-05,North Bay,ON,Fireball,2592000.0,"Zigzagging fireball in North bay, Ontario.",2012-12-20,Canada,49664,46.3,-79.45,0
2012-11-22,Ingersoll,ON,Circle,600.0,Multiple orange lights moving south to north 50+.,2012-12-20,Canada,12093,43.03,-80.88,0
2012-11-22,Mississauga,ON,Formation,300.0,"About 10 burning torches flying above Mississauga, low speed, in formation",2012-12-20,Canada,713443,43.6,-79.65,0
2012-11-17,Bobcaygeon,ON,Triangle,1296000.0,"While driving home from toronto recently past cork road on pigeon lake road heading north, then the whole road just lit up from a orang",2013-12-23,Canada,3053,44.53,-78.55,0
2012-11-17,Midland,ON,Sphere,300.0,Three Bright Glowing Orbs floating over my home all the same distance apart ...,2012-11-19,Canada,31902,44.75,-79.89,0
,Sudbury,ON,Oval,300.0,A real sighting that had some sort of communicateion.,2013-02-04,Canada,111118,46.49,-81.01,0
2012-11-11,Brantford,ON,Rectangle,60.0,Was standing out in my backyard stargazing when a strange craft flew overhead. Couldn't tell how high up it was.,2012-11-19,Canada,87972,43.15,-80.26,0
2012-11-10,Mississauga,ON,Circle,60.0,6 orange circle lights came right above our heads at about 1 and lasted for a minute without any sound and slowly dissapeared,2012-11-19,Canada,713443,43.6,-79.65,0
2012-11-08,Barrie,ON,Light,3456000.0,((HOAX??))  White light dot like from the S at 6:30ish am thort it was a satterlight moving slow but suddenly turned west and shot off,2012-11-19,Canada,198492,44.38,-79.68,0
2012-11-03,Milton,ON,Unknown,120.0,"Near Appleby line, 3 bright white rapidly blinking lights;VANISHED, only to reappear further away moments later",2012-11-19,Canada,23771,43.51,-79.89,0
2012-10-25,Toronto,ON,Rectangle,300.0,"Was trying to take photos of Jupiter, and noticed this object in the photos.",2012-10-30,Canada,4670783,43.65,-79.38,0
2012-10-22,Toronto,ON,Light,120.0,Bright single white solid light/orb quietly flies across city sky at low altitude and extinguishes itself after passing over airplane.,2012-10-30,Canada,4670783,43.65,-79.38,0
2012-10-22,Ottawa,ON,,600.0,"Intense bright  4xsize star, heading  ESE  opposite tthe nite sky direction at twice the speed for over 10 minutes.",2012-10-30,Canada,885542,45.42,-75.71,1
2012-10-20,Ottawa,ON,Oval,900.0,Three orange lighting objects came from south to north at the sky all over Ottawa and went away.,2012-10-30,Canada,885542,45.42,-75.71,1
2012-10-16,Vineland,ON,Triangle,480.0,Triangle of 3 very bright white lights hovering over Victoria ave and south service road,2012-10-30,Canada,2613,43.16,-79.49,0
2012-10-13,Vineland,ON,Circle,2400.0,Tiny stars.,2013-02-04,Canada,2613,43.16,-79.49,0
2012-10-13,Hamilton,ON,Unknown,,Rocket type objects (summer 2012) in Southern Ontario on vertical course. (youtube links),2013-02-18,Canada,661942,43.26,-79.85,0
2012-10-12,Oshawa,ON,Triangle,259200.0,"Large silent metallic craft,very fast and no lights",2012-10-30,Canada,251139,43.89,-78.86,0
2012-10-10,Mount Albert,ON,Triangle,2592000.0,On Wednesday October 10 2012 at 8:17 pm in Mount Albert Ontario I saw a triangle shaped UFO. It had a single light on each point and it,2012-10-30,Canada,2797,44.13,-79.32,0
2012-10-09,Caledon,ON,Triangle,259200.0,Silent triangular craft moved slowly east with steady white lights on each point,2012-10-30,Canada,1766,43.81,-79.83,0
2012-10-08,Attawapiskat,ON,Sphere,300.0,Large orb seen in night sky by several people in various towns,2012-10-30,Canada,1383,52.92,-82.43,0
2012-10-07,Mississauga,ON,Light,360.0,Orange lights over mississauga ontario canada,2012-10-30,Canada,713443,43.6,-79.65,0
2012-10-06,Kingston,ON,Fireball,2400.0,"October 6, 2013, three passes of 6-10 bright orange fireballs/lights moving in formation was observed over Kingston Ontario.",2013-10-14,Canada,115695,44.23,-76.5,0
2012-09-28,Alliston,ON,Light,120.0,Bright white light in the sky.,2012-10-30,Canada,10353,44.15,-79.87,0
2012-09-22,Norwood,ON,Circle,864000.0,"BRIGHT, WHITE RING OF LIGHT,  DROPPED DOWN FROM SKY LASTING 10 TO 15 SECONDS",2012-09-24,Canada,1768,44.38,-77.98,0
2012-09-16,Windsor,ON,Fireball,600.0,"Fireballs over Windsor, Ontario.",2012-09-24,Canada,281545,42.3,-83.03,0
2012-09-16,Windsor,ON,Fireball,600.0,"Fireballs over Windsor, Ontario.",2012-09-24,Canada,3828,44.98,-64.13,0
2012-09-16,Windsor,ON,Fireball,600.0,"Fireballs over Windsor, Ontario.",2012-09-24,Canada,5428,45.58,-72.0,0
2012-09-16,Rockland,ON,Triangle,180.0,It was a triangular shape with white lights at each corner (not blinking ) and 2 in the middle that were blinking,2012-09-24,Canada,9137,45.53,-75.28,0
2012-09-15,Guelph,ON,Formation,1200.0,"Triangular formation of 3 ufos near Guelph, ON",2012-09-24,Canada,117979,43.56,-80.26,0
2012-09-12,Alliston,ON,Disk,0.0,"Disk shaped object with white/blue lights and halo, near Alliston, Ontario, Canada",2012-09-24,Canada,10353,44.15,-79.87,0
2012-09-11,Hornepayne,ON,Flash,1800.0,Flash of light every 4 mins in east southeastern  sky 1/3 way up from horizon,2012-09-24,Canada,1403,49.22,-84.78,0
2012-09-08,Kitchener,ON,Sphere,1800.0,Six orange/yellow spheres observed over the Chicopee Area of Kitchener,2012-09-24,Canada,414309,43.46,-80.5,0
2012-09-08,Collingwood,ON,Formation,2592000.0,We saw 2 orange lights going south east with the trailing light moving further east like the craft was turning.,2012-09-24,Canada,15829,44.49,-80.21,0
,Dryden,ON,Other,,"Objects was pyramid shape,bright lights, staying in one spot and big.",2012-09-24,Canada,7012,49.78,-92.83,0
2012-09-06,Beeton,ON,Teardrop,561600.0,Tear drop shaped gold colored object travelling silintly at high speed in a linear west to east direction seen by my wife and I,2012-10-30,Canada,4088,44.11,-79.79,0
2012-09-04,Cochrane,ON,Unknown,,Bright light blinking on south side of town every 3-4 minutes for about a half an hour while remaining in same location in sky.,2012-09-24,Canada,17798,51.19,-114.47,0
2012-09-04,Cochrane,ON,Unknown,,Bright light blinking on south side of town every 3-4 minutes for about a half an hour while remaining in same location in sky.,2012-09-24,Canada,4463,49.07,-81.02,0
2012-09-02,London,ON,Light,120.0,Witnessed two seperate orange/red lights above north London Ontario.,2012-09-24,Canada,348681,42.97,-81.24,0
2012-09-02,London,ON,Fireball,300.0,Reddish- Orange floating orbs in London Ontario,2012-09-24,Canada,348681,42.97,-81.24,0
2012-09-02,London,ON,Circle,120.0,My wider and I were sitting on the couch watching tv and we had our backdoor open when we noticed 3 orangey red ball shaped moving quic,2012-09-24,Canada,348681,42.97,-81.24,0
2012-08-29,Waterloo,ON,Light,60.0,08/29/2012 Kitchener Ontario Light 1-Minute Very Bright High Altitude Light then 'Disappearing'.,2012-09-24,Canada,4078,45.35,-72.52,0
2012-08-25,Bradford,ON,Fireball,300.0,We saw 2 bright orange lights in the sky.  They were low and very silent and moving very fast.  Almost appeared to  be a fire.,2012-09-24,Canada,19278,44.12,-79.56,0
2012-08-18,Timmins,ON,,864000.0,Green flashing orb trails across sky and slips out of sight behind treeline.,2012-08-19,Canada,33319,48.49,-81.35,0
2012-08-18,Barrie,ON,Sphere,180.0,"Bright orange spheres seen over the night sky in Barrie, Ontario, Canada",2012-08-19,Canada,198492,44.38,-79.68,0
2012-08-18,Port Hope,ON,Oval,180.0,"Orange Oval flame radiating in night sky started small got larger and closer, 3 min past no sound left high rate of speed NE 401",2012-09-24,Canada,11758,43.96,-78.3,0
2012-08-18,London,ON,Circle,450.0,Reddish object from the north slowy went east and then 10 min. later it happened again.,2012-09-24,Canada,348681,42.97,-81.24,0
2012-08-18,Hamilton,ON,Circle,120.0,Orange orbs in the sky for minutes then planes,2012-09-24,Canada,661942,43.26,-79.85,0
2012-08-15,Midland,ON,Rectangle,259200.0,"Rectangular shaped, dark, rough or irregular shaped underbody,rounded edges with one dim amber coloured light on each side.",2012-10-30,Canada,31902,44.75,-79.89,0
2012-08-15,Toronto,ON,Rectangle,259200.0,"Thin, widely stretched rectangular looking object streaked across the early morning sky, it's color was that of lightning.",2012-08-19,Canada,4670783,43.65,-79.38,0
2012-08-14,Southampton,ON,Fireball,240.0,Bright orange lights seen over Lake Huron.,2012-08-19,Canada,3594,44.5,-81.37,0
2012-08-06,Toronto,ON,Other,300.0,2 bright silver looking planes flying sporadically over Toronto,2012-08-19,Canada,4670783,43.65,-79.38,0
2012-08-05,Mississauga,ON,Fireball,2592000.0,Orange fireball floating horizontally in the sky.,2012-08-19,Canada,713443,43.6,-79.65,0
2012-08-05,Goderich,ON,Teardrop,1296000.0,2 Yellow-Orange Tear drop shaped orbs,2012-08-19,Canada,8134,43.73,-81.7,0
2012-08-04,London,ON,Circle,1555200.0,Reddish orangy light ball bouncing erradicaly in the sky..then  vanishing.,2012-08-05,Canada,348681,42.97,-81.24,0
2012-08-03,Barrie,ON,Sphere,600.0,"Fireball UFO over Barrie, Ontario.",2012-08-05,Canada,198492,44.38,-79.68,0
2012-07-29,Mississauga,ON,Other,60.0,"We observed a orange/red kite like object floating thru the sky higher and higher in the dark of the night sky, there was no sound, and",2012-08-05,Canada,713443,43.6,-79.65,0
2012-07-28,Alliston,ON,Light,7200.0,Two very bright blue and red lights on a flying object in the night sky.,2012-08-05,Canada,10353,44.15,-79.87,0
2012-07-22,Toronto,ON,Oval,259200.0,White shining oval shape zipping between two buildings.,2012-08-05,Canada,4670783,43.65,-79.38,0
2012-07-22,Timmins,ON,Sphere,1800.0,3 sphere shaped lights that are orange/red in color,2012-08-05,Canada,33319,48.49,-81.35,0
2012-07-19,Mississauga,ON,Circle,345600.0,"Fireball - Mississauga, Ontario, Canada",2012-08-05,Canada,713443,43.6,-79.65,0
2012-07-18,Kitchener,ON,Fireball,,Light over Kitchener Ontario July 18 midnight,2012-08-05,Canada,414309,43.46,-80.5,0
2012-07-12,Elmira,ON,Cigar,240.0,"Orange cigar shaped object hovering in farmers field, no noise and then takes off.",2012-08-05,Canada,8723,43.6,-80.55,0
2012-07-11,Cornwall,ON,Sphere,2700.0,3 Orange Spheres,2012-08-05,Canada,2287,46.23,-63.22,0
2012-07-11,Cornwall,ON,Sphere,2700.0,3 Orange Spheres,2012-08-05,Canada,48894,45.03,-74.74,0
2012-07-07,Kitchener,ON,Formation,518400.0,"3 white lights seen in kitchener, ontario",2012-08-05,Canada,414309,43.46,-80.5,0
2012-07-06,Kingston,ON,Circle,432000.0,"Circular silent light descending in a half circle from approximately 5-thousand feet through to 4500 feet in a cloudless, evening sky.",2012-08-05,Canada,115695,44.23,-76.5,0
2012-07-04,Port Elgin,ON,Fireball,60.0,A orange glowing ball the size of a large beach ball slowly passing over head,2012-10-30,Canada,7237,44.43,-81.38,0
2012-07-02,Exeter,ON,Triangle,,The most awesome sight ever!,2012-07-04,Canada,4762,43.35,-81.48,0
2012-07-02,Peterborough,ON,Light,2592000.0,Pulsating light,2012-07-04,Canada,76458,44.3,-78.34,0
2012-07-02,Exeter,ON,Fireball,120.0,Fire in the sky!!,2012-07-04,Canada,4762,43.35,-81.48,0
2012-07-01,Thunder Bay,ON,Circle,600.0,Bright fireball in the sky,2012-08-19,Canada,98237,48.42,-89.28,0
2012-07-01,Windsor,ON,Fireball,60.0,"Orange/red flickering object over Windsor, Ontario",2012-08-05,Canada,281545,42.3,-83.03,0
2012-07-01,Windsor,ON,Fireball,60.0,"Orange/red flickering object over Windsor, Ontario",2012-08-05,Canada,3828,44.98,-64.13,0
